Date,Tweets,clean_text
2021/4/14,"RT @_mtiemann: Chelsea Sexton, die Anne Hidalgo der Antriebswende: In dem Film ?€?who killed the Electric car??€? berichtet @evchels von ihrem?€?",rt _mtiemann chelsea sexton die anne hidalgo der antriebswende dem film killed electric car berichtet evchels von ihrem
2021/4/14,"This is my car that runs only on regular unleaded gasoline (Petrol). There are alternative vehicles that are better for the environment like hybrid cars that use gasoline and the battery, or electric cars, but these can be more inconvenient to fill up. @franklinlorax #apesenergy https://t.co/aBTmZqR0He",car run regular unleaded gasoline petrol alternative vehicle better environment like hybrid car use gasoline battery electric car inconvenient fill franklinlorax apesenergy http co abtmzqr
2021/4/14,"???€Multi-Function Electric Cleaning Brush 4 Home and Car????
$ 10.95 ????
.Follow Us
.
#cleaningbrush #urelectronix #technology #geek #tech

https://t.co/Ts28kqKDqC https://t.co/UYMvuLyxQZ",multi function electric cleaning brush home car follow u cleaningbrush urelectronix technology geek tech http co t kqkdqc http co uymvulyxqz
2021/4/14,shoutout to the milestone electric guy from saving my friend from being kidnapped by a crackhead that ran her over with her car /srs,shoutout milestone electric guy saving friend kidnapped crackhead ran car sr
2021/4/14,"RT @glomad128: Finally! They addressed the CO2 bullshit! If the vehicle was in electric mode, since it was hybrid, there would be no CO2. M?€?",rt glomad finally addressed co bullshit vehicle electric mode since hybrid would co
2021/4/14,"Mazda?€?s electric MX-30 goes on sale in the US this fall https://t.co/x35rIcnbiJ $30,000 electric car. Shots fired!!",mazda electric mx go sale u fall http co x ricnbij electric car shot fired
2021/4/14,RT @BBC_TopGear: The Triumph Stag and Morgan 4/4 have been electrified. This pair of classic British sports cars has been revitalised by El?€?,rt bbc_topgear triumph stag morgan electrified pair classic british sport car revitalised el
2021/4/14,"@SenJoniErnst Had planned to dunk on this garbage but she used the word ?€?radical?€? so that means it?€?s irrefutable. ????

Never mind that VW and Mercedes - among the largest car makers in the world - have shifted to electric vehicles and are advertising that fact. ????????",senjoniernst planned dunk garbage used word radical mean irrefutable never mind vw mercedes among largest car maker world shifted electric vehicle advertising fact
2021/4/14,Yamaha Motor accepting orders for prototype 350kW-class hyper-EV electric motor - Green Car Congress https://t.co/W7hlrwY2RP,yamaha motor accepting order prototype kw class hyper ev electric motor green car congress http co w hlrwy rp
2021/4/14,"Commodities exchange operator CME Group plans to launch a futures contract for lithium, seeking to capitalize on growing demand for a key metal used in batteries and electric vehicles.
https://t.co/xqEJh6W49P https://t.co/P2nVeWHTlJ",commodity exchange operator cme group plan launch future contract lithium seeking capitalize growing demand key metal used battery electric vehicle http co xqejh w p http co p nvewhtlj
2021/4/14,"Carbon Monoxide, eh? It's true; CO (carbon monoxide) poisons 50,000 people and kills over 400 of them, in the US alone, every year. Police cars should be electric. Actually, every car should be electric. @Tesla",carbon monoxide eh true co carbon monoxide poison people kill u alone every year police car electric actually every car electric tesla
2021/4/14,"Do you know how much it costs to drive electric? Try our commute calculator to see how much an electric car can save you in fuel costs: https://t.co/cIUWdaNfG2
#ElectricCars #ElectricVehicles #MotorEVIndy https://t.co/wNZ9SJrkys",know much cost drive electric try commute calculator see much electric car save fuel cost http co ciuwdanfg electriccars electricvehicles motorevindy http co wnz sjrkys
2021/4/14,"@pluginsites @mdvolt Use the AM radio buzzing to figure out the charging power ????

Don?€?t have an AM radio in yer new fancy electric car?! Well, that?€?s a real problem now ????",pluginsites mdvolt use radio buzzing figure charging power radio yer new fancy electric car well real problem
2021/4/14,@hotthania Adopt then talk to me. Buy an electric car while ur at it.,hotthania adopt talk buy electric car ur
2021/4/14,RT @thelauracoates: Did I just hear this expert witness say that he believed carbon monoxide poisoning from the car exhaust may have contri?€?,rt thelauracoates hear expert witness say believed carbon monoxide poisoning car exhaust may contri
2021/4/14,"@LozzaFox WOW ?€? France is offering car owners the chance to trade aging vehicles for ???2500 euro ($2975) toward the purchase of an electric bike.

?€?For the first time, it?€?s recognized that the solution is not to make cars greener, but simply to reduce their number.?€? https://t.co/35RG0OE5x9",lozzafox wow france offering car owner chance trade aging vehicle euro toward purchase electric bike first time recognized solution make car greener simply reduce number http co rg oe x
2021/4/14,"@hireddivas My car is in the shop, got an electric scooter to get around town. Thing is a blast.",hireddivas car shop got electric scooter get around town thing blast
2021/4/14,@paweedon @danbamb @theJeremyVine It was an electric car that cut him up.,paweedon danbamb thejeremyvine electric car cut
2021/4/14,"Drove the excellent Skoda Enyaq recently. Can confirm electric power suits Skoda very well. Oh, and it still has an umbrella in the door. The umbrella is not electric, in case you were wondering. https://t.co/Vs11sL03r0 https://t.co/8WM7UN1VHm",drove excellent skoda enyaq recently confirm electric power suit skoda well oh still umbrella door umbrella electric case wondering http co v sl r http co wm un vhm
2021/4/14,"transportation only makes up about 13% of global emissions, while animal agriculture makes up 51% of the worlds carbon emissions. instead of driving an electric car, don?€?t eat beef. chalk another one up for eating elk.",transportation make global emission animal agriculture make world carbon emission instead driving electric car eat beef chalk another one eating elk
2021/4/14,Reuters: Trading clunkers for electric bikes: France moves to offer financial incentive which could make it the first country in the world to offer people the chance to trade in an ageing car for an electric or folding bicycle. https://t.co/t5XBN64IBh (????@Will_Brompton...),reuters trading clunkers electric bike france move offer financial incentive could make first country world offer people chance trade ageing car electric folding bicycle http co xbn ibh will_brompton
2021/4/14,"@WholeMarsBlog I love that @Tesla has literally come up with pretty much all the new car technologies years before other companies think they should care about it, then they go ?€?oh shit?€? we should actually do this now.Examples: at autopilot, good touch screens and let?€?s not forget ELECTRIC CARS",wholemarsblog love tesla literally come pretty much new car technology year company think care go oh shit actually example autopilot good touch screen let forget electric car
2021/4/14,"Biden Administration to propose point of sale rebates for EVs in addition to tax credits. Total rebates could be as much as $10,000. 

???????https://t.co/aQxnyi4Zdh",biden administration propose point sale rebate ev addition tax credit total rebate could much http co aqxnyi zdh
2021/4/14,"#Bodrum, Our #ClubCar limited slip shims can be installed in 1997-2013 Gas units as well as Club Car Electric units with Type K Transaxles. https://t.co/99pdba45qu",bodrum clubcar limited slip shim installed gas unit well club car electric unit type k transaxles http co pdba qu
2021/4/14,"RT @RestartEnergyio: $GTK tokens can be claimed by any user on the RED platform based on their energy consumption, electric car recharges.?€?",rt restartenergyio gtk token claimed user red platform based energy consumption electric car recharges
2021/4/14,"Finally! They addressed the CO2 bullshit! If the vehicle was in electric mode, since it was hybrid, there would be no CO2. Maybe different than my hybrid Toyota, but the car can be on without the gas engine actually running.  Also, gas rises. Also, why was George Floyd PUT there?",finally addressed co bullshit vehicle electric mode since hybrid would co maybe different hybrid toyota car without gas engine actually running also gas rise also george floyd put
2021/4/14,"@ClaudiaWebbe It was ever thus. The hypocrisy of Branson, Musk etc flying around the world to lecture us on the environment. Making average Joe feel bad for driving a petrol car rather than a ??70k electric sports car.",claudiawebbe ever thus hypocrisy branson musk etc flying around world lecture u environment making average joe feel bad driving petrol car rather k electric sport car
2021/4/14,"@JustinThorntonC My Mum purchased a new electric car in December last year.  It took until end of March to sort the charger installation, comms with OEM and nominated installer were poor.  Even worse there is only one charge point in her local town which didn?€?t work when I took the car there.",justinthorntonc mum purchased new electric car december last year took end march sort charger installation comms oem nominated installer poor even worse one charge point local town work took car
